,Time,temp_z-score_nov16,salinity_z-score_nov16,odo_z-score_nov16
401,24:20.3,-0.6251106851774022,-0.7516192371063819,0.7087149143242105
402,24:21.3,-0.6251106851774022,-0.7516192371063819,0.7383173911302162
403,24:22.3,-0.6251106851774022,-0.7830494556812077,0.7383173911302162
404,24:23.3,-0.6251106851774022,-0.7830494556812077,0.7383173911302162
405,24:24.3,-0.6251106851774022,-0.7673343463937947,0.7087149143242105
406,24:25.3,-0.904712265567181,-0.7555480144282344,0.6791124375182076
407,24:26.3,-0.904712265567181,-0.7555480144282344,0.6791124375182076
408,24:27.3,-0.6251106851774022,-0.8105508969341808,0.7087149143242105
409,24:28.4,-0.6251106851774022,-0.7869782330030601,0.7087149143242105
410,24:29.4,-0.6251106851774022,-0.7869782330030601,0.7087149143242105
411,24:30.4,-0.6251106851774022,-0.7830494556812077,0.7087149143242105
412,24:31.4,-0.904712265567181,-0.8498386701527144,0.7087149143242105
413,24:32.4,-0.904712265567181,-0.8498386701527144,0.7087149143242105
414,24:33.4,-0.6251106851774022,-0.845909892830859,0.6791124375182076
415,24:34.4,-0.6251106851774022,-0.8105508969341808,0.6495099607122046
416,24:35.4,-0.904712265567181,-0.8773401114056876,0.6199074839062017
417,24:36.4,-0.904712265567181,-0.8773401114056876,0.6199074839062017
418,24:37.4,-0.904712265567181,-0.8655537794401272,0.6791124375182076
419,24:38.4,-0.6251106851774022,-0.9048415526586581,0.7383173911302162
420,24:39.4,-0.6251106851774022,-0.9048415526586581,0.7383173911302162
421,24:40.4,-0.6251106851774022,-0.845909892830859,0.6791124375182076
422,24:41.4,-0.904712265567181,-0.861625002118272,0.7087149143242105
423,24:42.4,-0.904712265567181,-0.8891264433712451,0.6495099607122046
424,24:43.4,-0.6251106851774022,-0.9048415526586581,0.7087149143242105
425,24:44.4,-0.6251106851774022,-0.9048415526586581,0.7087149143242105
426,24:45.4,-0.6251106851774022,-0.8930552206931005,0.6791124375182076
427,24:46.4,-0.904712265567181,-0.8734113340838323,0.6495099607122046
428,24:47.5,-0.904712265567181,-0.9205566619460738,0.6495099607122046
429,24:48.4,-0.904712265567181,-0.9205566619460738,0.6495099607122046
430,24:49.5,-0.904712265567181,-0.8380523381871541,0.5903050071001961
431,24:50.5,-0.6251106851774022,-0.9048415526586581,0.6199074839062017
432,24:51.5,-0.6251106851774022,-0.9087703299805133,0.6199074839062017
433,24:52.5,-0.6251106851774022,-0.9087703299805133,0.6199074839062017
434,24:53.5,-0.6251106851774022,-0.9323429939116313,0.5903050071001961
435,24:54.5,-0.6251106851774022,-0.8537674474745669,0.6199074839062017
436,24:55.5,-0.6251106851774022,-0.9166278846242184,0.6495099607122046
437,24:56.5,-0.6251106851774022,-0.9402005485553391,0.6495099607122046
438,24:57.5,-0.6251106851774022,-0.9402005485553391,0.6495099607122046
439,24:58.5,-0.6251106851774022,-0.9637732124864599,0.6791124375182076
440,24:59.5,-0.6251106851774022,-0.9480581031990469,0.6791124375182076
441,25:00.5,-0.6251106851774022,-0.9480581031990469,0.6791124375182076
442,25:01.5,-0.6251106851774022,-0.9284142165897787,0.6495099607122046
443,25:02.5,-0.6251106851774022,-0.9755595444520202,0.6495099607122046
444,25:03.6,-0.6251106851774022,-0.9755595444520202,0.6495099607122046
445,25:04.6,-0.6251106851774022,-0.9677019898083123,0.6495099607122046
446,25:05.6,-0.6251106851774022,-0.9402005485553391,0.6199074839062017
447,25:06.6,-0.6251106851774022,-0.9402005485553391,0.6199074839062017
448,25:07.6,-0.904712265567181,-0.8773401114056876,0.6199074839062017
449,25:08.6,-0.6251106851774022,-0.9677019898083123,0.7087149143242105
450,25:09.6,-0.6251106851774022,-0.9677019898083123,0.7087149143242105
451,25:10.6,-0.6251106851774022,-0.896983998014953,0.6495099607122046
452,25:11.6,-0.6251106851774022,-0.9794883217738727,0.7087149143242105
453,25:12.6,-0.6251106851774022,-0.9794883217738727,0.7087149143242105
454,25:13.6,-0.904712265567181,-1.0030609857049906,0.7087149143242105
455,25:14.6,-0.6251106851774022,-0.9794883217738727,0.7087149143242105
456,25:15.6,-0.6251106851774022,-1.0069897630268458,0.7679198679362191
457,25:16.6,-0.6251106851774022,-1.0069897630268458,0.7679198679362191
458,25:17.6,-0.6251106851774022,-1.0109185403486984,0.7975223447422222
459,25:18.6,-0.6251106851774022,-0.9834170990957252,0.7975223447422222
460,25:19.6,-0.6251106851774022,-0.9834170990957252,0.7975223447422222
461,25:20.6,-0.6251106851774022,-1.0187760949924063,0.7975223447422222
462,25:21.6,-0.6251106851774022,-0.9716307671301648,0.7975223447422222
463,25:22.6,-0.6251106851774022,-0.9716307671301648,0.7975223447422222
464,25:23.6,-0.6251106851774022,-1.0227048723142589,0.8567272983542308
465,25:24.6,-0.904712265567181,-1.0698502001764973,0.7975223447422222
466,25:25.7,-0.904712265567181,-1.0698502001764973,0.7975223447422222
467,25:26.7,-0.6251106851774022,-1.0266336496361113,0.8567272983542308
468,25:27.7,-0.6251106851774022,-0.9755595444520202,0.8567272983542308
469,25:28.7,-0.6251106851774022,-0.9755595444520202,0.8567272983542308
470,25:29.7,-0.6251106851774022,-1.0619926455327924,0.9455347287722397
471,25:30.7,-0.6251106851774022,-1.0462775362453796,0.8567272983542308
472,25:31.7,-0.6251106851774022,-1.0855653094639102,0.8567272983542308
473,25:32.7,-0.6251106851774022,-1.1012804187513232,0.8271248215482251
474,25:33.7,-0.6251106851774022,-1.1012804187513232,0.8271248215482251
475,25:34.7,-0.6251106851774022,-1.0973516414294706,0.7975223447422222
476,25:35.7,-0.6251106851774022,-1.1130667507168834,0.7975223447422222
477,25:36.7,-0.6251106851774022,-1.1130667507168834,0.7975223447422222
478,25:37.7,-0.6251106851774022,-1.1130667507168834,0.7383173911302162
479,25:38.7,-0.6251106851774022,-1.093422864107618,0.8271248215482251
480,25:39.7,-0.6251106851774022,-1.116995528038739,0.8567272983542308
481,25:40.7,-0.6251106851774022,-1.116995528038739,0.8567272983542308
482,25:41.7,-0.6251106851774022,-1.1641408559009774,0.7975223447422222
483,25:42.7,-0.6251106851774022,-1.0737789774983526,0.7383173911302162
484,25:43.7,-0.6251106851774022,-1.0737789774983526,0.7383173911302162
485,25:44.7,-0.6251106851774022,-1.1641408559009774,0.7087149143242105
486,25:45.7,-0.6251106851774022,-1.1759271878665378,0.560702530294193
487,25:46.7,-0.6251106851774022,-1.1759271878665378,0.560702530294193
488,25:47.7,-0.6251106851774022,-1.0816365321420578,0.4718950998761841
489,25:48.7,-0.6251106851774022,-1.211286183763216,0.4718950998761841
490,25:49.7,-0.6251106851774022,-1.2270012930506289,0.44229262307017847
491,25:50.7,-0.6251106851774022,-1.2270012930506289,0.44229262307017847
492,25:51.7,-0.6251106851774022,-1.1994998517976556,0.3830876694581725
493,25:52.7,-0.6251106851774022,-1.219143738406924,0.35348519265216954
494,25:53.7,-0.6251106851774022,-1.16806963322283,0.26467776223415795
495,25:54.7,-0.6251106851774022,-1.16806963322283,0.26467776223415795
496,25:55.7,-0.6251106851774022,-1.1759271878665378,0.23507528542815498
497,25:56.7,-0.6251106851774022,-1.2741466209128702,0.11666537820414041
498,25:57.7,-0.6251106851774022,-1.2741466209128702,0.11666537820414041
499,25:58.7,-0.6251106851774022,-1.219143738406924,-0.06094948263188273
500,25:59.7,-0.6251106851774022,-1.26236028894731,-0.29776929707991184
501,26:00.7,-0.6251106851774022,-1.26236028894731,-0.29776929707991184
502,26:01.7,-0.904712265567181,-1.2505739569817496,-0.4457816811099294
503,26:02.7,-0.904712265567181,-1.3095056168095487,-0.7122039723639615
504,26:03.7,-0.904712265567181,-1.3095056168095487,-0.7122039723639615
505,26:04.7,-0.904712265567181,-1.2505739569817496,-0.8898188331999847
506,26:05.7,-0.904712265567181,-1.2780753982347228,-1.0378312172300022
507,26:06.7,-0.904712265567181,-1.2859329528784307,-1.3634584620960402
508,26:07.7,-0.904712265567181,-1.2859329528784307,-1.3634584620960402
509,26:08.7,-0.904712265567181,-1.2702178435910179,-1.4818683693200547
510,26:09.7,-0.904712265567181,-1.2820041755565754,-1.8074956141860954
511,26:10.8,-0.904712265567181,-1.2820041755565754,-1.8074956141860954
512,26:11.8,-0.904712265567181,-1.2898617302002833,-1.92590552141011
513,26:12.8,-0.904712265567181,-1.2898617302002833,-2.192327812664142
514,26:13.7,-0.904712265567181,-1.2898617302002833,-2.192327812664142
515,26:14.8,-0.904712265567181,-1.3173631714532563,-2.2515327662761506
516,26:15.8,-0.904712265567181,-1.2937905075221356,-2.488352580724177
517,26:16.8,-0.904712265567181,-1.2937905075221356,-2.488352580724177
518,26:17.8,-0.904712265567181,-1.2977192848439882,-2.606762487948192
519,26:18.8,-0.904712265567181,-1.2859329528784307,-2.725172395172206
520,26:19.8,-0.904712265567181,-1.2859329528784307,-2.725172395172206
521,26:20.8,-0.904712265567181,-1.2545027343036022,-2.843582302396221
522,26:21.8,-0.904712265567181,-1.321291948775109,-2.9619922096202354
523,26:22.8,-0.904712265567181,-1.321291948775109,-2.9619922096202354
