,Time,temp_z-score_dec16,salinity_z-score_dec16,odo_z-score_dec16
394,49:22.6,-0.34317737078029,0.1779978110702854,-0.3634578175525338
395,49:23.6,-0.34317737078029,0.1779978110702854,-0.3634578175525338
396,49:24.6,-0.34317737078029,0.1779978110702854,-0.3634578175525338
397,49:25.6,-0.34317737078029,0.1779978110702854,-0.3798148657051763
398,49:26.6,-0.34317737078029,0.17573502683439637,-0.3961719138578202
399,49:27.6,-0.34317737078029,0.1779978110702854,-0.4125289620104627
400,49:28.6,-0.34317737078029,0.1779978110702854,-0.4125289620104627
401,49:29.6,-0.34317737078029,0.1768664189523409,-0.4288860101631051
402,49:30.6,-0.34317737078029,0.1768664189523409,-0.4288860101631051
403,49:31.6,-0.34317737078029,0.17573502683439637,-0.44524305831574756
404,49:32.6,-0.34317737078029,0.1779978110702854,-0.4288860101631051
405,49:33.6,-0.34317737078029,0.1779978110702854,-0.44524305831574756
406,49:34.6,-0.34317737078029,0.17460363471645107,-0.4616001064683915
407,49:35.6,-0.34317737078029,0.1768664189523409,-0.47795715462103394
408,49:36.6,-0.34317737078029,0.17573502683439637,-0.47795715462103394
409,49:37.6,-0.34317737078029,0.17573502683439637,-0.4943142027736764
410,49:38.6,-0.34317737078029,0.17573502683439637,-0.4943142027736764
411,49:39.6,-0.34317737078029,0.17460363471645107,-0.4943142027736764
412,49:40.6,-0.34317737078029,0.17234085048056205,-0.4943142027736764
413,49:41.6,-0.34317737078029,0.17347224259850655,-0.4943142027736764
414,49:42.6,-0.34317737078029,0.17460363471645107,-0.5106712509263188
415,49:43.6,-0.34317737078029,0.17120945836261672,-0.4943142027736764
416,49:44.6,-0.34317737078029,0.17120945836261672,-0.5106712509263188
417,49:45.6,-0.34317737078029,0.17120945836261672,-0.5106712509263188
418,49:46.6,-0.34317737078029,0.16894667412672773,-0.5106712509263188
419,49:47.7,-0.34317737078029,0.1678152820087832,-0.5106712509263188
420,49:48.7,-0.34317737078029,0.1678152820087832,-0.5106712509263188
421,49:49.7,-0.34317737078029,0.17007806624467223,-0.5106712509263188
422,49:50.7,-0.34317737078029,0.17234085048056205,-0.5106712509263188
423,49:51.7,-0.34317737078029,0.16894667412672773,-0.5270282990789628
424,49:52.7,-0.34317737078029,0.1678152820087832,-0.5270282990789628
425,49:53.7,-0.34317737078029,0.1678152820087832,-0.5270282990789628
426,49:55.1,-0.34317737078029,0.1678152820087832,-0.5270282990789628
427,49:56.1,-0.34317737078029,0.16894667412672773,-0.5433853472316053
428,49:57.1,-0.34317737078029,0.16894667412672773,-0.5433853472316053
429,49:58.1,-0.34317737078029,0.1678152820087832,-0.5433853472316053
430,49:59.1,-0.34317737078029,0.17234085048056205,-0.5597423953842476
431,50:00.1,-0.34317737078029,0.17234085048056205,-0.5597423953842476
432,50:01.1,-0.34317737078029,0.17007806624467223,-0.5597423953842476
433,50:02.1,-0.34317737078029,0.17007806624467223,-0.5597423953842476
434,50:03.1,-0.34317737078029,0.17007806624467223,-0.5760994435368901
435,50:04.2,-0.34317737078029,0.1678152820087832,-0.5760994435368901
436,50:05.2,-0.34317737078029,0.1678152820087832,-0.5760994435368901
437,50:06.2,-0.34317737078029,0.16894667412672773,-0.5760994435368901
438,50:07.2,-0.34317737078029,0.1678152820087832,-0.5597423953842476
439,50:08.2,-0.34317737078029,0.1678152820087832,-0.5597423953842476
440,50:09.2,-0.34317737078029,0.17007806624467223,-0.5597423953842476
441,50:10.2,-0.34317737078029,0.16894667412672773,-0.5597423953842476
442,50:11.2,-0.34317737078029,0.1678152820087832,-0.5597423953842476
443,50:12.2,-0.34317737078029,0.16442110565494888,-0.5760994435368901
444,50:13.3,-0.34317737078029,0.16442110565494888,-0.5760994435368901
445,50:14.3,-0.34317737078029,0.16555249777289338,-0.5760994435368901
446,50:15.3,-0.34317737078029,0.16555249777289338,-0.5597423953842476
447,50:16.3,-0.34317737078029,0.16555249777289338,-0.5433853472316053
448,50:17.3,-0.34317737078029,0.16555249777289338,-0.5433853472316053
449,50:18.3,-0.34317737078029,0.16555249777289338,-0.5597423953842476
450,50:19.3,-0.34317737078029,0.16442110565494888,-0.5597423953842476
451,50:20.3,-0.34317737078029,0.16442110565494888,-0.5597423953842476
452,50:21.3,-0.34317737078029,0.16442110565494888,-0.5597423953842476
453,50:22.3,-0.34317737078029,0.16328971353700356,-0.5597423953842476
454,50:23.3,-0.34317737078029,0.16328971353700356,-0.5597423953842476
455,50:24.3,-0.34317737078029,0.15989553718317004,-0.5597423953842476
456,50:25.3,-0.34317737078029,0.16102692930111454,-0.5597423953842476
457,50:26.3,-0.34317737078029,0.16102692930111454,-0.5597423953842476
458,50:27.3,-0.34317737078029,0.15876414506522474,-0.5597423953842476
459,50:28.3,-0.34317737078029,0.1553699687113912,-0.5597423953842476
460,50:29.3,-0.34317737078029,0.1553699687113912,-0.5597423953842476
461,50:30.3,-0.34317737078029,0.1576327529472802,-0.5597423953842476
462,50:31.3,-0.34317737078029,0.1553699687113912,-0.5597423953842476
463,50:32.3,-0.34317737078029,0.1542385765934459,-0.5597423953842476
464,50:33.3,-0.34317737078029,0.1542385765934459,-0.5597423953842476
465,50:34.3,-0.34317737078029,0.15310718447550137,-0.5760994435368901
466,50:35.3,-0.34317737078029,0.15310718447550137,-0.5760994435368901
467,50:36.3,-0.34317737078029,0.15310718447550137,-0.5760994435368901
468,50:37.3,-0.34317737078029,0.15084440023961157,-0.5760994435368901
469,50:38.3,-0.34317737078029,0.15310718447550137,-0.5924564916895341
470,50:39.3,-0.34317737078029,0.15310718447550137,-0.5924564916895341
471,50:40.3,-0.34317737078029,0.15310718447550137,-0.5924564916895341
472,50:41.3,-0.34317737078029,0.14745022388577803,-0.6088135398421766
473,50:42.3,-0.34317737078029,0.14179326329605388,-0.6088135398421766
474,50:43.3,-0.34317737078029,0.1440560475319437,-0.6088135398421766
475,50:44.3,-0.34317737078029,0.1440560475319437,-0.6088135398421766
476,50:45.3,-0.34317737078029,0.1440560475319437,-0.6088135398421766
477,50:46.3,-0.34317737078029,0.14631883176783272,-0.625170587994819
478,50:47.3,-0.34317737078029,0.13839908694221956,-0.625170587994819
479,50:48.3,-0.34317737078029,0.14179326329605388,-0.6415276361474614
480,50:49.4,-0.34317737078029,0.1440560475319437,-0.6578846843001046
481,50:50.4,-0.34317737078029,0.1440560475319437,-0.6742417324527471
482,50:51.4,-0.34317737078029,0.1429246554139984,-0.6742417324527471
483,50:52.4,-0.34317737078029,0.1440560475319437,-0.7069558287580328
484,50:53.4,-0.34317737078029,0.14745022388577803,-0.7069558287580328
485,50:54.4,-0.34317737078029,0.1338735184704407,-0.7069558287580328
486,50:55.4,-0.34317737078029,0.12708516576277284,-0.7233128769106759
487,50:56.4,-0.34317737078029,0.11916542093715969,-0.7396699250633184
488,50:57.4,-0.34317737078029,0.12595377364482754,-0.7396699250633184
489,50:58.4,-0.34317737078029,0.13500491058838524,-0.7560269732159616
490,50:59.4,-0.34317737078029,0.14745022388577803,-0.772384021368604
491,51:00.4,-0.34317737078029,0.14745022388577803,-0.7887410695212472
492,51:01.4,-0.34317737078029,0.1451874396498882,-0.8050981176738896
493,51:02.5,-0.34317737078029,0.15084440023961157,-0.8214551658265328
494,51:03.5,-0.34317737078029,0.14858161600372255,-0.8378122139791753
495,51:04.5,-0.34317737078029,0.14179326329605388,-0.8541692621318184
496,51:05.5,-0.34317737078029,0.13500491058838524,-0.8705263102844609
497,51:06.5,-0.34317737078029,0.13726769482427503,-0.8868833584371041
498,51:07.5,-0.34317737078029,0.13726769482427503,-0.8868833584371041
499,51:08.5,-0.34317737078029,0.1338735184704407,-0.9032404065897466
500,51:09.5,-0.34317737078029,0.13613630270633054,-0.9195974547423897
501,51:10.5,-0.34317737078029,0.14179326329605388,-0.9359545028950322
502,51:11.5,-0.34317737078029,0.14066187117810938,-0.9523115510476754
503,51:12.6,-0.34317737078029,0.13839908694221956,-0.9686685992003179
504,51:13.6,-0.34317737078029,0.13953047906016486,-0.9686685992003179
505,51:14.6,-0.34317737078029,0.13953047906016486,-0.985025647352961
506,51:15.5,-0.34317737078029,0.13953047906016486,-1.0013826955056035
507,51:16.6,-0.34317737078029,0.14066187117810938,-1.0177397436582467
508,51:17.6,-0.34317737078029,0.13953047906016486,-1.0340967918108892
509,51:18.6,-0.34317737078029,0.13839908694221956,-1.0504538399635317
510,51:19.6,-0.34317737078029,0.13839908694221956,-1.0504538399635317
511,51:20.6,-0.34317737078029,0.13839908694221956,-1.0831679362688171
512,51:21.6,-0.34317737078029,0.13839908694221956,-1.0831679362688171
513,51:22.6,-0.34317737078029,0.13613630270633054,-1.0831679362688171
514,51:23.6,-0.34317737078029,0.13839908694221956,-1.0995249844214605
515,51:24.6,-0.34317737078029,0.13839908694221956,-1.0995249844214605
516,51:25.6,-0.34317737078029,0.13839908694221956,-1.1322390807267462
517,51:26.7,-0.34317737078029,0.13500491058838524,-1.1649531770320316
518,51:27.7,-0.34317737078029,0.13500491058838524,-1.1649531770320316
519,51:28.7,-0.34317737078029,0.13500491058838524,-1.1649531770320316
520,51:29.7,-0.34317737078029,0.1304793421166064,-1.181310225184674
521,51:30.7,-0.34317737078029,0.1304793421166064,-1.181310225184674
522,51:31.7,-0.34317737078029,0.1304793421166064,-1.1976672733373173
523,51:32.7,-0.34317737078029,0.12595377364482754,-1.2140243214899598
524,51:33.7,-0.34317737078029,0.12595377364482754,-1.2140243214899598
525,51:35.1,-0.34317737078029,0.0976689706962092,-1.2140243214899598
526,51:36.1,-0.34317737078029,0.11350846034743554,-1.2140243214899598
527,51:37.5,-0.34317737078029,0.11916542093715969,-1.230381369642603
528,51:38.5,-0.34317737078029,0.11463985246538004,-1.230381369642603
529,51:39.9,-0.34317737078029,0.11577124458332536,-1.230381369642603
530,51:40.9,-0.34317737078029,0.11577124458332536,-1.230381369642603
531,51:41.9,-0.34317737078029,0.11237706822949103,-1.2467384177952454
532,51:42.9,-0.34317737078029,0.11124567611154652,-1.2630954659478886
533,51:43.9,-0.34317737078029,0.11124567611154652,-1.2630954659478886
534,51:44.9,-0.34317737078029,0.11011428399360121,-1.2630954659478886
535,51:45.9,-0.34317737078029,0.11124567611154652,-1.2630954659478886
536,51:46.9,-0.34317737078029,0.11124567611154652,-1.2630954659478886
537,51:47.9,-0.34317737078029,0.11011428399360121,-1.279452514100531
538,51:48.9,-0.34317737078029,0.11916542093715969,-1.279452514100531
539,51:49.9,-0.34317737078029,0.11916542093715969,-1.279452514100531
540,51:50.9,-0.34317737078029,0.11577124458332536,-1.279452514100531
541,51:52.0,-0.34317737078029,0.10558871552182236,-1.2958095622531742
542,51:53.0,-0.34317737078029,0.10558871552182236,-1.2958095622531742
543,51:54.0,-0.34317737078029,0.11463985246538004,-1.3121666104058167
544,51:55.0,-0.34317737078029,0.10332593128593336,-1.2958095622531742
545,51:56.0,-0.34317737078029,0.10332593128593336,-1.2958095622531742
546,51:57.0,-0.34317737078029,0.10219453916798804,-1.2958095622531742
547,51:58.0,-0.34317737078029,0.10106314705004353,-1.2958095622531742
548,51:59.0,-0.34317737078029,0.10785149975771219,-1.279452514100531
549,52:00.0,-0.34317737078029,0.10785149975771219,-1.279452514100531
550,52:01.0,-0.34317737078029,0.10332593128593336,-1.2958095622531742
551,52:02.1,-0.34317737078029,0.10219453916798804,-1.3121666104058167
552,52:03.0,-0.34317737078029,0.10219453916798804,-1.3121666104058167
553,52:04.1,-0.34317737078029,0.10558871552182236,-1.3285236585584599
554,52:05.1,-0.34317737078029,0.11237706822949103,-1.3448807067111024
555,52:06.1,-0.34317737078029,0.11237706822949103,-1.3448807067111024
556,52:07.1,-0.34317737078029,0.1542385765934459,-1.3612377548637455
557,52:08.1,-0.34317737078029,0.13953047906016486,-1.3612377548637455
558,52:09.1,-0.34317737078029,0.13953047906016486,-1.3612377548637455
559,52:10.1,-0.34317737078029,0.1429246554139984,-1.3612377548637455
560,52:11.1,-0.34317737078029,0.1440560475319437,-1.3612377548637455
561,52:12.1,-0.34317737078029,0.1440560475319437,-1.3612377548637455
562,52:13.1,-0.34317737078029,0.13613630270633054,-1.3612377548637455
563,52:14.1,-0.34317737078029,0.13613630270633054,-1.3612377548637455
564,52:15.1,-0.34317737078029,0.13613630270633054,-1.3612377548637455
565,52:16.1,-0.34317737078029,0.13500491058838524,-1.3612377548637455
566,52:17.1,-0.34317737078029,0.13274212635249621,-1.377594803016388
567,52:18.1,-0.34317737078029,0.13274212635249621,-1.377594803016388
568,52:19.1,-0.34317737078029,0.13613630270633054,-1.3612377548637455
569,52:20.1,-0.34317737078029,0.12934794999866187,-1.3448807067111024
570,52:21.1,-0.34317737078029,0.12934794999866187,-1.3448807067111024
571,52:22.1,-0.34317737078029,0.1316107342345517,-1.3448807067111024
572,52:23.1,-0.34317737078029,0.1338735184704407,-1.3448807067111024
573,52:24.1,-0.34317737078029,0.1338735184704407,-1.3448807067111024
574,52:25.1,-0.34317737078029,0.13726769482427503,-1.3285236585584599
575,52:26.1,-0.34317737078029,0.1338735184704407,-1.3285236585584599
576,52:27.1,-0.34317737078029,0.1338735184704407,-1.3285236585584599
577,52:28.1,-0.34317737078029,0.13274212635249621,-1.3285236585584599
578,52:29.1,-0.34317737078029,0.13500491058838524,-1.3285236585584599
579,52:30.1,-0.34317737078029,0.13500491058838524,-1.3285236585584599
580,52:31.1,-0.34317737078029,0.1338735184704407,-1.3285236585584599
581,52:32.1,-0.34317737078029,0.1304793421166064,-1.3121666104058167
582,52:33.1,-0.34317737078029,0.1304793421166064,-1.3121666104058167
583,52:34.1,-0.34317737078029,0.1316107342345517,-1.3121666104058167
584,52:35.1,-0.34317737078029,0.1316107342345517,-1.2958095622531742
585,52:36.1,-0.34317737078029,0.1316107342345517,-1.2958095622531742
586,52:37.1,-0.34317737078029,0.12934794999866187,-1.279452514100531
587,52:38.1,-0.34317737078029,0.12934794999866187,-1.279452514100531
588,52:39.1,-0.34317737078029,0.12934794999866187,-1.279452514100531
589,52:40.1,-0.34317737078029,0.12934794999866187,-1.279452514100531
590,52:41.1,-0.34317737078029,0.12934794999866187,-1.2630954659478886
591,52:42.1,-0.34317737078029,0.12934794999866187,-1.2630954659478886
592,52:43.1,-0.34317737078029,-0.06298871005194319,-1.2140243214899598
597,52:48.1,-0.34317737078029,-0.08561655241083738,-1.181310225184674
598,52:49.1,-0.34317737078029,-0.12974084501068206,-1.1649531770320316
599,52:50.1,-0.34317737078029,-0.12974084501068206,-1.1649531770320316
600,52:51.1,-0.34317737078029,0.1304793421166064,-1.2467384177952454
