,Time,Temperature (c),Salinity (ppt),ODO mg/L,temp_z-score,salinity_z-score,odo_z-score,Date
253,00:36.4,29.39999962,36.49,6.07,-0.6684706790684307,-0.29007392297448037,0.16257602324827802,2024-10-21
254,00:37.4,29.39999962,23.86,6.51,-0.6684706790684307,-1.2765233017377964,0.982303121859583,2024-10-21
255,00:38.4,29.39999962,23.86,6.51,-0.6684706790684307,-1.2765233017377964,0.982303121859583,2024-10-21
256,00:39.4,29.39999962,46.43,5.73,-0.6684706790684307,0.4862765778099502,-0.4708494620422763,2024-10-21
257,00:40.4,29.39999962,46.43,5.73,-0.6684706790684307,0.4862765778099502,-0.4708494620422763,2024-10-21
258,00:41.4,29.29999924,39.56,5.96,-0.7886109388747576,-0.050295649593373466,-0.04235575140454905,2024-10-21
259,00:42.4,29.29999924,46.43,5.73,-0.7886109388747576,0.4862765778099502,-0.4708494620422763,2024-10-21
260,00:43.4,29.29999924,43.82,5.82,-0.7886109388747576,0.28242599359995385,-0.30317801005360034,2024-10-21
261,00:44.4,29.29999924,5.59,7.21,-0.7886109388747576,-2.7034773912077714,2.2864144151048427,2024-10-21
262,00:45.4,29.29999924,46.22,5.74,-0.7886109388747576,0.4698748066666171,-0.45221930071020155,2024-10-21
263,00:46.5,29.29999924,46.44,5.73,-0.7886109388747576,0.4870576145310611,-0.4708494620422763,2024-10-21
264,00:47.5,29.29999924,46.42,5.73,-0.7886109388747576,0.48549554108883924,-0.4708494620422763,2024-10-21
265,00:48.5,29.29999924,46.39,5.73,-0.7886109388747576,0.48315243092550586,-0.4708494620422763,2024-10-21
266,00:49.5,29.29999924,45.42,5.77,-0.7886109388747576,0.4073918689777295,-0.39632881671397735,2024-10-21
267,00:50.5,29.29999924,39.5,5.95,-0.7886109388747576,-0.05498186992004023,-0.06098591273662379,2024-10-21
268,00:51.5,29.29999924,46.43,5.72,-0.7886109388747576,0.4862765778099502,-0.4894796233743527,2024-10-21
269,00:52.5,29.29999924,46.41,5.72,-0.7886109388747576,0.4847145043677277,-0.4894796233743527,2024-10-21
270,00:53.5,29.29999924,42.13,5.86,-0.7886109388747576,0.15043078773217855,-0.22865736472529974,2024-10-21
271,00:54.5,29.29999924,46.41,5.72,-0.7886109388747576,0.4847145043677277,-0.4894796233743527,2024-10-21
272,00:55.5,29.29999924,46.06,5.72,-0.7886109388747576,0.4573782191288398,-0.4894796233743527,2024-10-21
273,00:56.5,29.29999924,46.4,5.7,-0.7886109388747576,0.4839334676466168,-0.5267399460385022,2024-10-21
274,00:57.5,29.29999924,46.4,5.7,-0.7886109388747576,0.4839334676466168,-0.5267399460385022,2024-10-21
275,00:58.5,29.29999924,33.97,6.12,-0.7886109388747576,-0.4868951766944771,0.25572682990865336,2024-10-21
276,00:59.5,29.29999924,46.39,5.71,-0.7886109388747576,0.48315243092550586,-0.5081097847064274,2024-10-21
277,01:00.5,29.29999924,46.4,5.72,-0.7886109388747576,0.4839334676466168,-0.4894796233743527,2024-10-21
278,01:01.5,29.29999924,46.24,5.72,-0.7886109388747576,0.4714368801088395,-0.4894796233743527,2024-10-21
279,01:02.5,29.29999924,46.38,5.71,-0.7886109388747576,0.4823713942043949,-0.5081097847064274,2024-10-21
280,01:03.6,29.29999924,38.22,5.98,-0.7886109388747576,-0.15495457022226078,-0.0050954287403979235,2024-10-21
281,01:04.5,29.29999924,43.73,5.79,-0.7886109388747576,0.2753966631099537,-0.3590684940498262,2024-10-21
282,01:05.6,29.29999924,46.17,5.72,-0.7886109388747576,0.4659696230610618,-0.4894796233743527,2024-10-21
283,01:06.6,29.29999924,46.39,5.71,-0.7886109388747576,0.48315243092550586,-0.5081097847064274,2024-10-21
284,01:07.6,29.29999924,46.22,5.72,-0.7886109388747576,0.4698748066666171,-0.4894796233743527,2024-10-21
285,01:08.6,29.29999924,46.38,5.72,-0.7886109388747576,0.4823713942043949,-0.4894796233743527,2024-10-21
286,01:09.6,29.20000076,46.4,5.71,-0.908748916024817,0.4839334676466168,-0.5081097847064274,2024-10-21
287,01:10.6,29.20000076,15.5,6.79,-0.908748916024817,-1.9294700005866738,1.5039476391576871,2024-10-21
288,01:11.6,29.20000076,38.48,5.97,-0.908748916024817,-0.1346476154733724,-0.023725590072474316,2024-10-21
289,01:12.6,29.20000076,45.29,5.74,-0.908748916024817,0.39723839160328506,-0.45221930071020155,2024-10-21
290,01:13.6,29.20000076,31.86,6.2,-0.908748916024817,-0.6516939248489186,0.4047681205652546,2024-10-21
291,01:14.6,29.20000076,46.37,5.71,-0.908748916024817,0.48159035748328344,-0.5081097847064274,2024-10-21
292,01:15.6,29.20000076,46.37,5.71,-0.908748916024817,0.48159035748328344,-0.5081097847064274,2024-10-21
293,01:16.6,29.20000076,46.34,5.7,-0.908748916024817,0.4792472473199506,-0.5267399460385022,2024-10-21
294,01:17.6,29.20000076,46.25,5.7,-0.908748916024817,0.47221791682995046,-0.5267399460385022,2024-10-21
295,01:18.7,29.20000076,12.59,6.88,-0.908748916024817,-2.156751686430003,1.671619091146363,2024-10-21
296,01:19.7,29.20000076,12.59,6.88,-0.908748916024817,-2.156751686430003,1.671619091146363,2024-10-21
297,01:20.7,29.20000076,31.31,6.2,-0.908748916024817,-0.6946509445100291,0.4047681205652546,2024-10-21
298,01:21.7,29.20000076,31.31,6.2,-0.908748916024817,-0.6946509445100291,0.4047681205652546,2024-10-21
299,01:22.7,29.20000076,38.48,5.97,-0.908748916024817,-0.1346476154733724,-0.023725590072474316,2024-10-21
300,01:23.7,29.20000076,38.48,5.97,-0.908748916024817,-0.1346476154733724,-0.023725590072474316,2024-10-21
301,01:24.7,29.20000076,43.85,5.79,-0.908748916024817,0.28476910376328723,-0.3590684940498262,2024-10-21
302,01:25.7,29.20000076,45.88,5.72,-0.908748916024817,0.44331955814884005,-0.4894796233743527,2024-10-21
303,01:26.7,29.20000076,45.88,5.72,-0.908748916024817,0.44331955814884005,-0.4894796233743527,2024-10-21
304,01:27.8,29.20000076,46.35,5.7,-0.908748916024817,0.4800282840410615,-0.5267399460385022,2024-10-21
305,01:28.8,29.20000076,10.46,6.97,-0.908748916024817,-2.3231125080266666,1.839290543135039,2024-10-21
306,01:29.8,29.20000076,46.35,5.7,-0.908748916024817,0.4800282840410615,-0.5267399460385022,2024-10-21
307,01:30.8,29.20000076,46.35,5.7,-0.908748916024817,0.4800282840410615,-0.5267399460385022,2024-10-21
308,01:31.8,29.20000076,45.74,5.72,-0.908748916024817,0.43238504405328465,-0.4894796233743527,2024-10-21
309,01:32.8,29.20000076,45.74,5.72,-0.908748916024817,0.43238504405328465,-0.4894796233743527,2024-10-21
310,01:33.8,29.20000076,46.34,5.7,-0.908748916024817,0.4792472473199506,-0.5267399460385022,2024-10-21
311,01:34.8,29.20000076,46.29,5.7,-0.908748916024817,0.47534206371439475,-0.5267399460385022,2024-10-21
312,01:35.8,29.20000076,46.29,5.7,-0.908748916024817,0.47534206371439475,-0.5267399460385022,2024-10-21
313,01:36.8,29.20000076,44.98,5.75,-0.908748916024817,0.37302625324884087,-0.4335891393781268,2024-10-21
314,01:37.8,29.20000076,46.32,5.71,-0.908748916024817,0.47768517387772813,-0.5081097847064274,2024-10-21
315,01:38.8,29.20000076,46.32,5.71,-0.908748916024817,0.47768517387772813,-0.5081097847064274,2024-10-21
316,01:39.8,29.10000038,46.32,5.71,-1.0288891758311438,0.47768517387772813,-0.5081097847064274,2024-10-21
317,01:40.8,29.10000038,46.32,5.71,-1.0288891758311438,0.47768517387772813,-0.5081097847064274,2024-10-21
318,01:41.8,29.10000038,32.72,6.15,-1.0288891758311438,-0.5845247668333643,0.31161731390487923,2024-10-21
319,01:42.8,29.10000038,32.72,6.15,-1.0288891758311438,-0.5845247668333643,0.31161731390487923,2024-10-21
320,01:43.8,29.10000038,43.29,5.8,-1.0288891758311438,0.2410310473810656,-0.3404383327177515,2024-10-21
321,01:44.8,29.10000038,43.29,5.8,-1.0288891758311438,0.2410310473810656,-0.3404383327177515,2024-10-21
322,01:45.8,29.10000038,46.31,5.7,-1.0288891758311438,0.4769041371566172,-0.5267399460385022,2024-10-21
323,01:46.8,29.10000038,46.14,5.7,-1.0288891758311438,0.46362651289772844,-0.5267399460385022,2024-10-21
324,01:47.8,29.10000038,46.32,5.7,-1.0288891758311438,0.47768517387772813,-0.5267399460385022,2024-10-21
325,01:48.8,29.10000038,46.32,5.7,-1.0288891758311438,0.47768517387772813,-0.5267399460385022,2024-10-21
326,01:49.8,29.10000038,33.23,6.14,-1.0288891758311438,-0.5446918940566985,0.29298715257280283,2024-10-21
327,01:50.8,29.10000038,33.23,6.14,-1.0288891758311438,-0.5446918940566985,0.29298715257280283,2024-10-21
328,01:51.8,29.10000038,8.74,7.06,-1.0288891758311438,-2.4574508240577755,2.006961995123715,2024-10-21
329,01:52.8,29.10000038,6.18,7.16,-1.0288891758311438,-2.6573962246622163,2.193263608444467,2024-10-21
330,01:53.8,29.10000038,3.31,7.31,-1.0288891758311438,-2.8815537636211013,2.4727160284255936,2024-10-21
331,01:54.8,29.10000038,3.31,7.31,-1.0288891758311438,-2.8815537636211013,2.4727160284255936,2024-10-21
332,01:55.8,29.10000038,4.97,7.26,-1.0288891758311438,-2.7519016679166595,2.379565221765218,2024-10-21
333,01:56.8,29.10000038,4.12,7.34,-1.0288891758311438,-2.8182897892111027,2.528606512421819,2024-10-21
334,01:57.8,29.10000038,4.12,7.34,-1.0288891758311438,-2.8182897892111027,2.528606512421819,2024-10-21
335,01:58.8,29.10000038,3.61,7.49,-1.0288891758311438,-2.8581226619877684,2.808058932402947,2024-10-21
336,01:59.8,29.10000038,3.61,7.49,-1.0288891758311438,-2.8581226619877684,2.808058932402947,2024-10-21
337,02:00.8,29.20000076,2.76,7.59,-0.908748916024817,-2.9245107832822117,2.9943605457236977,2024-10-21
