,Time,Temperature (c),Salinity (ppt),ODO mg/L,temp_z-score,salinity_z-score,odo_z-score,Date
484,50:53.4,26.70000076,48.77,3.95,-0.34317737078029,0.14745022388577803,-0.7069558287580328,2024-12-16
485,50:54.4,26.70000076,48.65,3.95,-0.34317737078029,0.1338735184704407,-0.7069558287580328,2024-12-16
486,50:55.4,26.70000076,48.59,3.94,-0.34317737078029,0.12708516576277284,-0.7233128769106759,2024-12-16
487,50:56.4,26.70000076,48.52,3.93,-0.34317737078029,0.11916542093715969,-0.7396699250633184,2024-12-16
488,50:57.4,26.70000076,48.58,3.93,-0.34317737078029,0.12595377364482754,-0.7396699250633184,2024-12-16
489,50:58.4,26.70000076,48.66,3.92,-0.34317737078029,0.13500491058838524,-0.7560269732159616,2024-12-16
490,50:59.4,26.70000076,48.77,3.91,-0.34317737078029,0.14745022388577803,-0.772384021368604,2024-12-16
491,51:00.4,26.70000076,48.77,3.9,-0.34317737078029,0.14745022388577803,-0.7887410695212472,2024-12-16
492,51:01.4,26.70000076,48.75,3.89,-0.34317737078029,0.1451874396498882,-0.8050981176738896,2024-12-16
493,51:02.5,26.70000076,48.8,3.88,-0.34317737078029,0.15084440023961157,-0.8214551658265328,2024-12-16
494,51:03.5,26.70000076,48.78,3.87,-0.34317737078029,0.14858161600372255,-0.8378122139791753,2024-12-16
495,51:04.5,26.70000076,48.72,3.86,-0.34317737078029,0.14179326329605388,-0.8541692621318184,2024-12-16
496,51:05.5,26.70000076,48.66,3.85,-0.34317737078029,0.13500491058838524,-0.8705263102844609,2024-12-16
497,51:06.5,26.70000076,48.68,3.84,-0.34317737078029,0.13726769482427503,-0.8868833584371041,2024-12-16
498,51:07.5,26.70000076,48.68,3.84,-0.34317737078029,0.13726769482427503,-0.8868833584371041,2024-12-16
499,51:08.5,26.70000076,48.65,3.83,-0.34317737078029,0.1338735184704407,-0.9032404065897466,2024-12-16
500,51:09.5,26.70000076,48.67,3.82,-0.34317737078029,0.13613630270633054,-0.9195974547423897,2024-12-16
501,51:10.5,26.70000076,48.72,3.81,-0.34317737078029,0.14179326329605388,-0.9359545028950322,2024-12-16
502,51:11.5,26.70000076,48.71,3.8,-0.34317737078029,0.14066187117810938,-0.9523115510476754,2024-12-16
503,51:12.6,26.70000076,48.69,3.79,-0.34317737078029,0.13839908694221956,-0.9686685992003179,2024-12-16
504,51:13.6,26.70000076,48.7,3.79,-0.34317737078029,0.13953047906016486,-0.9686685992003179,2024-12-16
505,51:14.6,26.70000076,48.7,3.78,-0.34317737078029,0.13953047906016486,-0.985025647352961,2024-12-16
506,51:15.5,26.70000076,48.7,3.77,-0.34317737078029,0.13953047906016486,-1.0013826955056035,2024-12-16
507,51:16.6,26.70000076,48.71,3.76,-0.34317737078029,0.14066187117810938,-1.0177397436582467,2024-12-16
508,51:17.6,26.70000076,48.7,3.75,-0.34317737078029,0.13953047906016486,-1.0340967918108892,2024-12-16
509,51:18.6,26.70000076,48.69,3.74,-0.34317737078029,0.13839908694221956,-1.0504538399635317,2024-12-16
510,51:19.6,26.70000076,48.69,3.74,-0.34317737078029,0.13839908694221956,-1.0504538399635317,2024-12-16
511,51:20.6,26.70000076,48.69,3.72,-0.34317737078029,0.13839908694221956,-1.0831679362688171,2024-12-16
512,51:21.6,26.70000076,48.69,3.72,-0.34317737078029,0.13839908694221956,-1.0831679362688171,2024-12-16
513,51:22.6,26.70000076,48.67,3.72,-0.34317737078029,0.13613630270633054,-1.0831679362688171,2024-12-16
514,51:23.6,26.70000076,48.69,3.71,-0.34317737078029,0.13839908694221956,-1.0995249844214605,2024-12-16
515,51:24.6,26.70000076,48.69,3.71,-0.34317737078029,0.13839908694221956,-1.0995249844214605,2024-12-16
516,51:25.6,26.70000076,48.69,3.69,-0.34317737078029,0.13839908694221956,-1.1322390807267462,2024-12-16
517,51:26.7,26.70000076,48.66,3.67,-0.34317737078029,0.13500491058838524,-1.1649531770320316,2024-12-16
518,51:27.7,26.70000076,48.66,3.67,-0.34317737078029,0.13500491058838524,-1.1649531770320316,2024-12-16
519,51:28.7,26.70000076,48.66,3.67,-0.34317737078029,0.13500491058838524,-1.1649531770320316,2024-12-16
520,51:29.7,26.70000076,48.62,3.66,-0.34317737078029,0.1304793421166064,-1.181310225184674,2024-12-16
521,51:30.7,26.70000076,48.62,3.66,-0.34317737078029,0.1304793421166064,-1.181310225184674,2024-12-16
522,51:31.7,26.70000076,48.62,3.65,-0.34317737078029,0.1304793421166064,-1.1976672733373173,2024-12-16
523,51:32.7,26.70000076,48.58,3.64,-0.34317737078029,0.12595377364482754,-1.2140243214899598,2024-12-16
524,51:33.7,26.70000076,48.58,3.64,-0.34317737078029,0.12595377364482754,-1.2140243214899598,2024-12-16
525,51:35.1,26.70000076,48.33,3.64,-0.34317737078029,0.0976689706962092,-1.2140243214899598,2024-12-16
526,51:36.1,26.70000076,48.47,3.64,-0.34317737078029,0.11350846034743554,-1.2140243214899598,2024-12-16
527,51:37.5,26.70000076,48.52,3.63,-0.34317737078029,0.11916542093715969,-1.230381369642603,2024-12-16
528,51:38.5,26.70000076,48.48,3.63,-0.34317737078029,0.11463985246538004,-1.230381369642603,2024-12-16
529,51:39.9,26.70000076,48.49,3.63,-0.34317737078029,0.11577124458332536,-1.230381369642603,2024-12-16
530,51:40.9,26.70000076,48.49,3.63,-0.34317737078029,0.11577124458332536,-1.230381369642603,2024-12-16
531,51:41.9,26.70000076,48.46,3.62,-0.34317737078029,0.11237706822949103,-1.2467384177952454,2024-12-16
532,51:42.9,26.70000076,48.45,3.61,-0.34317737078029,0.11124567611154652,-1.2630954659478886,2024-12-16
533,51:43.9,26.70000076,48.45,3.61,-0.34317737078029,0.11124567611154652,-1.2630954659478886,2024-12-16
534,51:44.9,26.70000076,48.44,3.61,-0.34317737078029,0.11011428399360121,-1.2630954659478886,2024-12-16
535,51:45.9,26.70000076,48.45,3.61,-0.34317737078029,0.11124567611154652,-1.2630954659478886,2024-12-16
536,51:46.9,26.70000076,48.45,3.61,-0.34317737078029,0.11124567611154652,-1.2630954659478886,2024-12-16
537,51:47.9,26.70000076,48.44,3.6,-0.34317737078029,0.11011428399360121,-1.279452514100531,2024-12-16
538,51:48.9,26.70000076,48.52,3.6,-0.34317737078029,0.11916542093715969,-1.279452514100531,2024-12-16
539,51:49.9,26.70000076,48.52,3.6,-0.34317737078029,0.11916542093715969,-1.279452514100531,2024-12-16
540,51:50.9,26.70000076,48.49,3.6,-0.34317737078029,0.11577124458332536,-1.279452514100531,2024-12-16
541,51:52.0,26.70000076,48.4,3.59,-0.34317737078029,0.10558871552182236,-1.2958095622531742,2024-12-16
542,51:53.0,26.70000076,48.4,3.59,-0.34317737078029,0.10558871552182236,-1.2958095622531742,2024-12-16
543,51:54.0,26.70000076,48.48,3.58,-0.34317737078029,0.11463985246538004,-1.3121666104058167,2024-12-16
544,51:55.0,26.70000076,48.38,3.59,-0.34317737078029,0.10332593128593336,-1.2958095622531742,2024-12-16
545,51:56.0,26.70000076,48.38,3.59,-0.34317737078029,0.10332593128593336,-1.2958095622531742,2024-12-16
546,51:57.0,26.70000076,48.37,3.59,-0.34317737078029,0.10219453916798804,-1.2958095622531742,2024-12-16
547,51:58.0,26.70000076,48.36,3.59,-0.34317737078029,0.10106314705004353,-1.2958095622531742,2024-12-16
548,51:59.0,26.70000076,48.42,3.6,-0.34317737078029,0.10785149975771219,-1.279452514100531,2024-12-16
549,52:00.0,26.70000076,48.42,3.6,-0.34317737078029,0.10785149975771219,-1.279452514100531,2024-12-16
550,52:01.0,26.70000076,48.38,3.59,-0.34317737078029,0.10332593128593336,-1.2958095622531742,2024-12-16
551,52:02.1,26.70000076,48.37,3.58,-0.34317737078029,0.10219453916798804,-1.3121666104058167,2024-12-16
552,52:03.0,26.70000076,48.37,3.58,-0.34317737078029,0.10219453916798804,-1.3121666104058167,2024-12-16
553,52:04.1,26.70000076,48.4,3.57,-0.34317737078029,0.10558871552182236,-1.3285236585584599,2024-12-16
554,52:05.1,26.70000076,48.46,3.56,-0.34317737078029,0.11237706822949103,-1.3448807067111024,2024-12-16
555,52:06.1,26.70000076,48.46,3.56,-0.34317737078029,0.11237706822949103,-1.3448807067111024,2024-12-16
556,52:07.1,26.70000076,48.83,3.55,-0.34317737078029,0.1542385765934459,-1.3612377548637455,2024-12-16
557,52:08.1,26.70000076,48.7,3.55,-0.34317737078029,0.13953047906016486,-1.3612377548637455,2024-12-16
558,52:09.1,26.70000076,48.7,3.55,-0.34317737078029,0.13953047906016486,-1.3612377548637455,2024-12-16
559,52:10.1,26.70000076,48.73,3.55,-0.34317737078029,0.1429246554139984,-1.3612377548637455,2024-12-16
560,52:11.1,26.70000076,48.74,3.55,-0.34317737078029,0.1440560475319437,-1.3612377548637455,2024-12-16
561,52:12.1,26.70000076,48.74,3.55,-0.34317737078029,0.1440560475319437,-1.3612377548637455,2024-12-16
562,52:13.1,26.70000076,48.67,3.55,-0.34317737078029,0.13613630270633054,-1.3612377548637455,2024-12-16
563,52:14.1,26.70000076,48.67,3.55,-0.34317737078029,0.13613630270633054,-1.3612377548637455,2024-12-16
564,52:15.1,26.70000076,48.67,3.55,-0.34317737078029,0.13613630270633054,-1.3612377548637455,2024-12-16
565,52:16.1,26.70000076,48.66,3.55,-0.34317737078029,0.13500491058838524,-1.3612377548637455,2024-12-16
566,52:17.1,26.70000076,48.64,3.54,-0.34317737078029,0.13274212635249621,-1.377594803016388,2024-12-16
567,52:18.1,26.70000076,48.64,3.54,-0.34317737078029,0.13274212635249621,-1.377594803016388,2024-12-16
568,52:19.1,26.70000076,48.67,3.55,-0.34317737078029,0.13613630270633054,-1.3612377548637455,2024-12-16
569,52:20.1,26.70000076,48.61,3.56,-0.34317737078029,0.12934794999866187,-1.3448807067111024,2024-12-16
570,52:21.1,26.70000076,48.61,3.56,-0.34317737078029,0.12934794999866187,-1.3448807067111024,2024-12-16
571,52:22.1,26.70000076,48.63,3.56,-0.34317737078029,0.1316107342345517,-1.3448807067111024,2024-12-16
572,52:23.1,26.70000076,48.65,3.56,-0.34317737078029,0.1338735184704407,-1.3448807067111024,2024-12-16
573,52:24.1,26.70000076,48.65,3.56,-0.34317737078029,0.1338735184704407,-1.3448807067111024,2024-12-16
574,52:25.1,26.70000076,48.68,3.57,-0.34317737078029,0.13726769482427503,-1.3285236585584599,2024-12-16
575,52:26.1,26.70000076,48.65,3.57,-0.34317737078029,0.1338735184704407,-1.3285236585584599,2024-12-16
576,52:27.1,26.70000076,48.65,3.57,-0.34317737078029,0.1338735184704407,-1.3285236585584599,2024-12-16
577,52:28.1,26.70000076,48.64,3.57,-0.34317737078029,0.13274212635249621,-1.3285236585584599,2024-12-16
578,52:29.1,26.70000076,48.66,3.57,-0.34317737078029,0.13500491058838524,-1.3285236585584599,2024-12-16
579,52:30.1,26.70000076,48.66,3.57,-0.34317737078029,0.13500491058838524,-1.3285236585584599,2024-12-16
580,52:31.1,26.70000076,48.65,3.57,-0.34317737078029,0.1338735184704407,-1.3285236585584599,2024-12-16
581,52:32.1,26.70000076,48.62,3.58,-0.34317737078029,0.1304793421166064,-1.3121666104058167,2024-12-16
582,52:33.1,26.70000076,48.62,3.58,-0.34317737078029,0.1304793421166064,-1.3121666104058167,2024-12-16
583,52:34.1,26.70000076,48.63,3.58,-0.34317737078029,0.1316107342345517,-1.3121666104058167,2024-12-16
584,52:35.1,26.70000076,48.63,3.59,-0.34317737078029,0.1316107342345517,-1.2958095622531742,2024-12-16
585,52:36.1,26.70000076,48.63,3.59,-0.34317737078029,0.1316107342345517,-1.2958095622531742,2024-12-16
586,52:37.1,26.70000076,48.61,3.6,-0.34317737078029,0.12934794999866187,-1.279452514100531,2024-12-16
587,52:38.1,26.70000076,48.61,3.6,-0.34317737078029,0.12934794999866187,-1.279452514100531,2024-12-16
588,52:39.1,26.70000076,48.61,3.6,-0.34317737078029,0.12934794999866187,-1.279452514100531,2024-12-16
589,52:40.1,26.70000076,48.61,3.6,-0.34317737078029,0.12934794999866187,-1.279452514100531,2024-12-16
590,52:41.1,26.70000076,48.61,3.61,-0.34317737078029,0.12934794999866187,-1.2630954659478886,2024-12-16
591,52:42.1,26.70000076,48.61,3.61,-0.34317737078029,0.12934794999866187,-1.2630954659478886,2024-12-16
592,52:43.1,26.70000076,46.91,3.64,-0.34317737078029,-0.06298871005194319,-1.2140243214899598,2024-12-16
597,52:48.1,26.70000076,46.71,3.66,-0.34317737078029,-0.08561655241083738,-1.181310225184674,2024-12-16
598,52:49.1,26.70000076,46.32,3.67,-0.34317737078029,-0.12974084501068206,-1.1649531770320316,2024-12-16
599,52:50.1,26.70000076,46.32,3.67,-0.34317737078029,-0.12974084501068206,-1.1649531770320316,2024-12-16
600,52:51.1,26.70000076,48.62,3.62,-0.34317737078029,0.1304793421166064,-1.2467384177952454,2024-12-16
